kappa,r_leak,hist_x,hist_y,E_x,E_y,D_world_abs,D_world_hat,D_bnd_red_abs,D_bnd_red_hat,D_tr_full_abs,D_tr_full_hat,D_tr_red_abs,D_tr_red_hat,retention_full,retention_red,floor_x,floor_y,ceil_x,ceil_y,int_x,int_y
0.025,400.0,n0_a1_sus,n0_a1.5_pulse,300.0,450.0,25.281558173948707,0.6409849213379774,33.6604946713591,0.6995801173014208,0.016483457398383656,1.1816727605964852,0.019717265147553956,1.1939367070510842,1.8435266123419696,1.7066475697688606,0.8128333333333333,0.7115,0.0265,0.0605,0.113,0.14633333333333334
0.025,400.0,n0_a1_sus,n2_a0.65_sus,300.0,195.00000000000105,13.26512205926779,0.46352505983292974,19.22126876590715,0.5741125483455135,0.010029939552409321,0.9732675342545136,0.013977623002078114,1.0,2.0997085564377307,1.7418187477034173,0.8128333333333333,0.9498333333333333,0.0265,0.0,0.113,0.029
0.025,400.0,n0_a1_sus,n2_a0.65_pulse,300.0,195.00000000000017,19.662140237829906,0.6870569821719856,23.509991464034783,0.7022107268453914,0.010936520548844303,1.061238737509704,0.013977623002078114,1.0,1.544615315828422,1.4240739449999515,0.8128333333333333,0.977,0.0265,0.0036666666666666666,0.113,0.012
0.025,400.0,n0_a1_sus,n2_a1_sus,300.0,300.0,10.787298365248017,0.3769421116403397,13.21168834900838,0.3946147446546022,0.0084595412730439,0.820882003597116,0.010360779788485989,0.7412404660610468,2.1777402371544063,1.8783901922109842,0.8128333333333333,0.8128333333333333,0.0265,0.0265,0.113,0.113
0.025,400.0,n0_a1_sus,n2_a1_pulse,300.0,300.0,19.89389114226037,0.6951550872148573,20.209185009766614,0.6036202316947046,0.012376841442992432,1.20100204892927,0.014037910161252038,1.004313119560097,1.7276749764445967,1.6638161990369673,0.8128333333333333,0.8851666666666667,0.0265,0.017666666666666667,0.113,0.0575
0.025,400.0,n0_a1_sus,n2_a1.5_sus,300.0,450.0,19.47549778038995,0.4536900720348966,12.278713669021942,0.3344080822919461,0.01231294321561183,0.7039792171927847,0.01015923708107159,0.6400504008173716,1.55167428292025,1.9139800582289535,0.8128333333333333,0.706,0.0265,0.1455,0.113,0.09366666666666666
0.025,400.0,n0_a1_sus,n2_a1.5_pulse,300.0,450.0,26.508638825880507,0.6720961443781912,19.96326957868445,0.5962750800017798,0.016763589995377443,1.201755019507481,0.0160608435335877,1.14903968515962,1.7880700991363652,1.9270295266342348,0.8128333333333333,0.7115,0.0265,0.0605,0.113,0.14633333333333334
0.025,400.0,n0_a1_pulse,n0_a1.5_sus,300.0,450.0,28.260191074887217,0.6583332692731207,35.327161221270735,0.7034487612503644,0.01728430530124009,0.988211470045627,0.019151597624921645,0.9976953765722603,1.5010808600585104,1.4182914684487882,0.8851666666666667,0.706,0.017666666666666667,0.1455,0.0575,0.09366666666666666
0.025,400.0,n0_a1_pulse,n0_a1.5_pulse,300.0,450.0,13.147245399146351,0.3333333333333336,16.038427355159843,0.3333333333333335,0.010248217373633751,0.7346783519022017,0.009788120283034957,0.5926986329742819,2.204035055706603,1.778095898922845,0.8851666666666667,0.7115,0.017666666666666667,0.0605,0.0575,0.14633333333333334
0.025,400.0,n0_a1_pulse,n2_a0.65_sus,300.0,195.00000000000105,17.689529021219876,0.6727465900335471,23.706678996492126,0.7390587141595678,0.007442663591488515,1.0825016643264842,0.01108829836975031,1.0,1.6090778910860095,1.3530724702125536,0.8851666666666667,0.9498333333333333,0.017666666666666667,0.0,0.0575,0.029
0.025,400.0,n0_a1_pulse,n2_a0.65_pulse,300.0,195.00000000000017,15.125865040807286,0.5752484486898458,21.707167085279007,0.676723677595966,0.007792724377816511,1.1334164180510586,0.01108829836975031,1.0,1.9703076481691788,1.4777080115660506,0.8851666666666667,0.977,0.017666666666666667,0.0036666666666666666,0.0575,0.012
