k,t_phys,u_A,col_A,sup_A,epoch_A,u_B,col_B,sup_B,epoch_B,energy_A,energy_B
7235,7.235,0.0,2.51099916066713e-08,0,1,0.0,0.00038975196841494635,0,1,,
7236,7.236,0.0,2.38853628652317e-08,0,1,0.0,0.00037074354061336986,0,1,,
7237,7.237,0.0,2.2720459972285074e-08,0,1,0.0,0.0003526621647750129,0,1,,
7238,7.238,0.0,2.161237006382824e-08,0,1,0.0,0.0003354626280421115,0,1,,
7239,7.239,0.0,2.0558322337911798e-08,0,1,0.0,0.0003191019226139948,0,1,,
7240,7.24,0.0,1.9555681126192015e-08,0,1,0.0,0.0003035391382051817,0,1,,
7241,7.2410000000000005,0.0,1.8601939303387105e-08,0,1,0.0,0.00028873535974835766,0,1,,
7242,7.242,0.0,1.7694712018158128e-08,0,1,0.0,0.00027465357008643685,0,1,,
7243,7.243,0.0,1.6831730729738423e-08,0,1,0.0,0.00026125855741038786,0,1,,
7244,7.244,0.0,1.6010837535400064e-08,0,1,0.0,0.00024851682721137,0,1,,
7245,7.245,0.0,1.5229979774573032e-08,0,1,0.0,0.00023639651852701486,0,1,,
7246,7.246,0.0,1.448720489612462e-08,0,1,0.0,0.0002248673242724247,0,1,,
7247,7.247,0.0,1.3780655575964547e-08,0,1,0.0,0.000213900415456674,0,1,,
7248,7.248,0.0,1.3108565072767312e-08,0,1,0.0,0.00020346836909531564,0,1,,
7249,7.2490000000000006,0.0,1.2469252810198611e-08,0,1,0.0,0.00019354509963863596,0,1,,
7250,7.25,0.0,1.1861120174599136e-08,0,1,0.0,0.00018410579374419304,0,1,,
7251,7.251,0.0,1.1282646517617745e-08,0,1,0.0,0.0001751268482305359,0,1,,
7252,7.252,0.0,1.0732385353798512e-08,0,1,0.0,0.00016658581105695653,0,1,,
7253,7.253,0.0,1.020896074361365e-08,0,1,0.0,0.00015846132518169343,0,1,,
7254,7.2540000000000004,0.0,9.711063852897994e-09,0,1,0.0,0.00015073307515820275,0,1,,
7255,7.255,0.0,9.237449680081845e-09,0,1,0.0,0.00014338173633596008,0,1,,
7256,7.256,0.0,8.786933943038558e-09,0,1,0.0,0.0001363889265387684,0,1,,
7257,7.257000000000001,0.0,8.358390117762357e-09,0,1,0.0,0.00012973716009974284,0,1,,
7258,7.258,0.0,7.950746621471542e-09,0,1,0.0,0.00012340980413803537,0,1,,
7259,7.259,0.0,7.562984133093372e-09,0,1,0.0,0.00011739103696796923,0,1,,
7260,7.26,0.0,7.194133044430439e-09,0,1,0.0,0.00011166580853658341,0,1,,
7261,7.261,0.0,6.843271035635136e-09,0,1,0.0,0.00010621980279066116,0,1,,
7262,7.2620000000000005,0.0,6.509520768929616e-09,0,1,0.0,0.00010103940187913994,0,1,,
7263,7.263,0.0,6.192047694804364e-09,0,1,0.0,9.611165210139066e-05,0,1,,
7264,7.264,0.0,5.890057965209728e-09,0,1,0.0,9.142423151621867e-05,0,1,,
7265,7.265000000000001,0.0,5.602796448522296e-09,0,1,0.0,8.696541913059272e-05,0,1,,
7266,7.266,0.0,5.329544841322508e-09,0,1,0.0,8.27240655910571e-05,0,1,,
7267,7.267,0.0,5.069619872261959e-09,0,1,0.0,7.868956530454056e-05,0,1,,
7268,7.268,0.0,4.822371593529126e-09,0,1,0.0,7.485182991884947e-05,0,1,,
7269,7.269,0.0,4.5871817556413015e-09,0,1,0.0,7.120126309653251e-05,0,1,,
7270,7.2700000000000005,0.0,4.36346226149885e-09,0,1,0.0,6.772873651903855e-05,0,1,,
7271,7.271,0.0,4.150653695836136e-09,0,1,0.0,6.442556706116553e-05,0,1,,
7272,7.272,0.0,3.948223926391969e-09,0,1,0.0,6.128349507872464e-05,0,1,,
7273,7.273000000000001,0.0,3.7556667733017816e-09,0,1,0.0,5.829466375512758e-05,0,1,,
7274,7.274,0.0,3.572500743384307e-09,0,1,0.0,5.5451599455252637e-05,0,1,,
7275,7.275,0.0,3.3982678261578273e-09,0,1,0.0,5.2747193037464074e-05,0,1,,
7276,7.276,0.0,3.2325323485754024e-09,0,1,0.0,5.017468207705502e-05,0,1,,
7277,7.277,0.0,3.0748798856153213e-09,0,1,0.0,4.7727633956663335e-05,0,1,,
7278,7.2780000000000005,0.0,2.9249162240026835e-09,0,1,0.0,4.53999297813776e-05,0,1,,
7279,7.279,0.0,2.782266376470874e-09,0,1,0.0,4.318574907831264e-05,0,1,,
7280,7.28,0.0,2.6465736440980765e-09,0,1,0.0,4.107955524239557e-05,0,1,,
7281,7.281000000000001,0.0,2.517498724374171e-09,0,1,0.0,3.9076081691969226e-05,0,1,,
7282,7.282,0.0,2.394718862767724e-09,0,1,0.0,3.7170318699594775e-05,0,1,,
7283,7.283,0.0,2.2779270456715464e-09,0,1,0.0,3.535750086512367e-05,0,1,,
7284,7.284,0.0,2.1668312327087567e-09,0,1,0.0,3.363309519971508e-05,0,1,,
7285,7.285,0.0,2.0611536264797235e-09,0,1,0.0,3.199278979100271e-05,0,1,,
7286,7.2860000000000005,0.0,1.9606299779238672e-09,0,1,0.0,3.0432483021067824e-05,0,1,,
7287,7.287,0.0,1.8650089255593677e-09,0,1,0.0,2.8948273310258097e-05,0,1,,
7288,7.288,0.0,1.7740513669485324e-09,0,1,0.0,2.753644936120619e-05,0,1,,
7289,7.289000000000001,0.0,1.6875298608171575e-09,0,1,0.0,2.6193480878653217e-05,0,1,,
7290,7.29,0.0,1.6052280583328749e-09,0,1,0.0,2.4916009741871755e-05,0,1,,
7291,7.291,0.0,1.526940162120379e-09,0,1,0.0,2.3700841607614854e-05,0,1,,
7292,7.292,0.0,1.452470411660795e-09,0,1,0.0,2.2544937922594056e-05,0,1,,
7293,7.293,0.0,1.3816325937884132e-09,0,1,0.0,2.1445408325513466e-05,0,1,,
7294,7.2940000000000005,0.0,1.314249577060781e-09,0,1,0.0,2.0399503419660995e-05,0,1,,
7295,7.295,0.0,1.2501528688378336e-09,0,1,0.0,1.9404607897984476e-05,0,1,,
7296,7.296,0.0,1.1891821939625292e-09,0,1,0.0,1.845823400346178e-05,0,1,,
7297,7.297,0.0,1.131185093989473e-09,0,1,0.0,1.755801530841246e-05,0,1,,
7298,7.298,0.0,1.0760165459593926e-09,0,1,0.0,1.670170079719591e-05,0,1,,
7299,7.299,0.0,1.0235385997661992e-09,0,1,0.0,1.588714923749978e-05,0,1,,
7300,7.3,0.0,9.736200332098683e-10,0,1,0.0,1.5112323826143875e-05,0,1,6.400018712196528,6.394696907383276
7301,7.301,0.0,9.261360238725891e-10,0,1,0.0,1.4375287096011266e-05,0,1,,
7302,7.3020000000000005,0.0,8.809678369977025e-10,0,1,0.0,1.3674196071371338e-05,0,1,,
7303,7.303,0.0,8.380025285909634e-10,0,1,0.0,1.3007297659480483e-05,0,1,,
7304,7.304,0.0,7.971326630017252e-10,0,1,0.0,1.2372924266937104e-05,0,1,,
7305,7.305,0.0,7.582560442778527e-10,0,1,0.0,1.1769489629829501e-05,0,1,,
7306,7.306,0.0,7.212754606226097e-10,0,1,0.0,1.1195484847249838e-05,0,1,,
7307,7.307,0.0,6.860984413145324e-10,0,1,0.0,1.0649474608255927e-05,0,1,,
7308,7.308,0.0,6.526370254824595e-10,0,1,0.0,1.0130093602846253e-05,0,1,,
7309,7.309,0.0,6.208075421575378e-10,0,1,0.0,9.636043107973805e-06,0,1,,
7310,7.3100000000000005,0.0,5.905304010522174e-10,0,1,0.0,9.166087740061995e-06,0,1,,
7311,7.311,0.0,5.617298935430766e-10,0,1,0.0,8.719052365902222e-06,0,1,,
7312,7.312,0.0,5.343340033598281e-10,0,1,0.0,8.29381916420876e-06,0,1,,
7313,7.313,0.0,5.082742265071319e-10,0,1,0.0,7.889324830483292e-06,0,1,,
7314,7.314,0.0,4.834853999689246e-10,0,1,0.0,7.504557918199815e-06,0,1,,
7315,7.315,0.0,4.599055387669377e-10,0,1,0.0,7.1385563096614865e-06,0,1,,
7316,7.316,0.0,4.3747568096596494e-10,0,1,0.0,6.790404810205237e-06,0,1,,
7317,7.317,0.0,4.161397402383128e-10,0,1,0.0,6.4592328597384075e-06,0,1,,
7318,7.3180000000000005,0.0,3.9584436561876693e-10,0,1,0.0,6.144212355885067e-06,0,1,,
7319,7.319,0.0,3.765388080993899e-10,0,1,0.0,5.8445555832987284e-06,0,1,,
7320,7.32,0.0,3.5817479373056745e-10,0,1,0.0,5.559513243963684e-06,0,1,,
7321,7.321,0.0,3.407064029109896e-10,0,1,0.0,5.288372583559673e-06,0,1,,
7322,7.322,0.0,3.2408995556472905e-10,0,1,0.0,5.030455609204822e-06,0,1,,
7323,7.323,0.0,3.082839019182992e-10,0,1,0.0,4.785117394120291e-06,0,1,,
7324,7.324,0.0,2.932487186045783e-10,0,1,0.0,4.551744464977401e-06,0,1,,
7325,7.325,0.0,2.7894680983380485e-10,0,1,0.0,4.329753267894764e-06,0,1,,
7326,7.3260000000000005,0.0,2.653424133845203e-10,0,1,0.0,4.118588709249622e-06,0,1,,
7327,7.327,0.0,2.524015111793878e-10,0,1,0.0,3.917722767654656e-06,0,1,,
