k,t_phys,u_A,col_A,sup_A,epoch_A,u_B,col_B,sup_B,epoch_B,energy_A,energy_B
6879,6.8790000000000004,0.0,0.01742245394257867,0,1,0.0,0.0019304746949909027,0,1,,
6880,6.88,0.0,0.016572750837189305,0,1,0.0,0.0018363243331293879,0,1,,
6881,6.881,0.0,0.01576448824125331,0,1,0.0,0.001746765738599325,0,1,,
6882,6.882000000000001,0.0,0.014995645077275658,0,1,0.0,0.0016615749682654007,0,1,,
6883,6.883,0.0,0.01426429883687389,0,1,0.0,0.0015805390008278891,0,1,,
6884,6.884,0.0,0.013568620773505754,0,1,0.0,0.0015034552041584466,0,1,,
6885,6.885,0.0,0.01290687132965031,0,1,0.0,0.0014301308286142427,0,1,,
6886,6.886,0.0,0.01227739578700803,0,1,0.0,0.0013603825250634554,0,1,,
6887,6.8870000000000005,0.0,0.01167862012884314,0,1,0.0,0.0012940358864169388,0,1,,
6888,6.888,0.0,0.011109047104121915,0,1,0.0,0.001230925011519656,0,1,,
6889,6.889,0.0,0.010567252483605212,0,1,0.0,0.001170892090311377,0,1,,
6890,6.890000000000001,0.0,0.010051881498533527,0,1,0.0,0.0011137870092193293,0,1,,
6891,6.891,0.0,0.009561645452999422,0,1,0.0,0.001059466975796074,0,1,,
6892,6.892,0.0,0.009095318501536508,0,1,0.0,0.0010077961616640114,0,1,,
6893,6.893,0.0,0.00865173458386727,0,1,0.0,0.0009586453628736861,0,1,,
6894,6.894,0.0,0.008229784509144987,0,1,0.0,0.0009118916768266146,0,1,,
6895,6.8950000000000005,0.0,0.007828413182398877,0,1,0.0,0.0008674181949547716,0,1,,
6896,6.896,0.0,0.007446616966247086,0,1,0.0,0.0008251137103882756,0,1,,
6897,6.897,0.0,0.007083441171280469,0,1,0.0,0.0007848724398802882,0,1,,
6898,6.898000000000001,0.0,0.006737977668841784,0,1,0.0,0.0007465937592937978,0,1,,
6899,6.899,0.0,0.006409362620231033,0,1,0.0,0.0007101819519888639,0,1,,
6900,6.9,0.0,0.006096774316658754,0,1,0.0,0.0006755459694811607,0,1,4.541345006801186,3.8091716093358507
6901,6.901,0.0,0.005799431124546041,0,1,0.0,0.0006425992037733414,0,1,,
6902,6.902,0.0,0.005516589531033459,0,1,0.0,0.0006112592707899326,0,1,,
6903,6.9030000000000005,0.0,0.005247542284811621,0,1,0.0,0.0005814478043742337,0,1,,
6904,6.904,0.0,0.004991616627624521,0,1,0.0,0.000553090260332106,0,1,,
6905,6.905,0.0,0.004748172612023468,0,1,0.0,0.0005261157300326593,0,1,,
6906,6.906000000000001,0.0,0.004516601501165135,0,1,0.0,0.0005004567630997395,0,1,,
6907,6.907,0.0,0.004296324246652372,0,1,0.0,0.00047604919875085533,0,1,,
6908,6.908,0.0,0.0040867900406116,0,1,0.0,0.00045283200536180217,0,1,,
6909,6.909,0.0,0.0038874749383862217,0,1,0.0,0.0004307471278558113,0,1,,
6910,6.91,0.0,0.0036978805484020744,0,1,0.0,0.0004097393425356189,0,1,,
6911,6.9110000000000005,0.0,0.00351753278592889,0,1,0.0,0.0003897561189954577,0,1,,
6912,6.912,0.0,0.0033459806876215315,0,1,0.0,0.00037074748876768105,0,1,,
6913,6.913,0.0,0.003182795283876733,0,1,0.0,0.0003526659203755662,0,1,,
6914,6.914,0.0,0.0030275685261856515,0,1,0.0,0.00033546620047986446,0,1,,
6915,6.915,0.0,0.002879912266800052,0,1,0.0,0.0003191053208219026,0,1,,
6916,6.916,0.0,0.0027394572881607603,0,1,0.0,0.00030354237068053413,0,1,,
6917,6.917,0.0,0.0026058523796614465,0,1,0.0,0.0002887384345740269,0,1,,
6918,6.918,0.0,0.002478763459439174,0,1,0.0,0.0002746564949510887,0,1,,
6919,6.9190000000000005,0.0,0.0023578727389957244,0,1,0.0,0.00026126133962770735,0,1,,
6920,6.92,0.0,0.0022428779285608253,0,1,0.0,0.00024851947373834965,0,1,,
6921,6.921,0.0,0.0021334914812102673,0,1,0.0,0.00023639903598135064,0,1,,
