k,t_phys,u_A,col_A,sup_A,epoch_A,u_B,col_B,sup_B,epoch_B,energy_A,energy_B
5389,5.389,0.0,0.00016658627089585957,0,1,0.0,0.0,0,0,,
5390,5.39,0.0,0.00015846176259398854,0,1,0.0,0.0,0,0,,
5391,5.391,0.0,0.0001507334912376485,0,1,0.0,0.0,0,0,,
5392,5.392,0.0,0.0001433821321229718,0,1,0.0,0.0,0,0,,
5393,5.393,0.0,0.00013638930302301981,0,1,0.0,0.0,0,0,,
5394,5.394,0.0,0.00012973751822264063,0,1,0.0,0.0,0,0,,
5395,5.3950000000000005,0.0,0.00012341014479507335,0,1,0.0,0.0,0,0,,
5396,5.396,0.0,0.0001173913610109674,0,1,0.0,0.0,0,0,,
5397,5.397,0.0,0.00011166611677581808,0,1,0.0,0.0,0,0,,
5398,5.398,0.0,0.00010622009599689096,0,1,0.0,0.0,0,0,,
5399,5.399,0.0,0.00010103968078553319,0,1,0.0,0.0,0,0,,
5400,5.4,0.0,9.611191740535859e-05,0,1,0.0,0.0,0,0,4.553690618271886,6.35
5401,5.401,0.0,9.142448388115941e-05,0,1,0.0,0.0,0,0,,
5402,5.402,0.0,8.696565918755006e-05,0,1,0.0,0.0,0,0,,
5403,5.4030000000000005,0.0,8.272429394029848e-05,0,1,0.0,0.0,0,0,,
5404,5.404,0.0,7.868978251705803e-05,0,1,0.0,0.0,0,0,,
5405,5.405,0.0,7.485203653778747e-05,0,1,0.0,0.0,0,0,,
5406,5.406,0.0,7.120145963854599e-05,0,1,0.0,0.0,0,0,,
5407,5.407,0.0,6.772892347558491e-05,0,1,0.0,0.0,0,0,,
5408,5.408,0.0,6.442574489973354e-05,0,1,0.0,0.0,0,0,,
5409,5.409,0.0,6.128366424400335e-05,0,1,0.0,0.0,0,0,,
5410,5.41,0.0,5.8294824670118294e-05,0,1,0.0,0.0,0,0,,
5411,5.4110000000000005,0.0,5.5451752522326653e-05,0,1,0.0,0.0,0,0,,
5412,5.412,0.0,5.27473386393688e-05,0,1,0.0,0.0,0,0,,
5413,5.413,0.0,5.017482057787106e-05,0,1,0.0,0.0,0,0,,
5414,5.414,0.0,4.772776570271487e-05,0,1,0.0,0.0,0,0,,
5415,5.415,0.0,4.540005510209838e-05,0,1,0.0,0.0,0,0,,
5416,5.416,0.0,4.318586828706975e-05,0,1,0.0,0.0,0,0,,
5417,5.417,0.0,4.1079668637272995e-05,0,1,0.0,0.0,0,0,,
5418,5.418,0.0,3.907618955651322e-05,0,1,0.0,0.0,0,0,,
5419,5.4190000000000005,0.0,3.717042130352288e-05,0,1,0.0,0.0,0,0,,
5420,5.42,0.0,3.535759846499915e-05,0,1,0.0,0.0,0,0,,
5421,5.421,0.0,3.363318803958847e-05,0,1,0.0,0.0,0,0,,
5422,5.422,0.0,3.199287810302204e-05,0,1,0.0,0.0,0,0,,
5423,5.423,0.0,3.043256702605915e-05,0,1,0.0,0.0,0,0,,
5424,5.424,0.0,2.894835321827765e-05,0,1,0.0,0.0,0,0,,
5425,5.425,0.0,2.753652537206564e-05,0,1,0.0,0.0,0,0,,
5426,5.426,0.0,2.619355318241931e-05,0,1,0.0,0.0,0,0,,
5427,5.4270000000000005,0.0,2.4916078519341565e-05,0,1,0.0,0.0,0,0,,
5428,5.428,0.0,2.370090703076788e-05,0,1,0.0,0.0,0,0,,
5429,5.429,0.0,2.2545000155022257e-05,0,1,0.0,0.0,0,0,,
5430,5.43,0.0,2.144546752283033e-05,0,1,0.0,0.0,0,0,,
5431,5.431,0.0,2.0399559729890647e-05,0,1,0.0,0.0,0,0,,
