step,time_ms,met_act,hc_release,aff_r_v,aff_i_v,enc_r_act,col_act,mot_act,enc_r_energy,col_energy,mot_energy,enc_r_heat,col_heat,mot_heat,aff_r_spikes,aff_i_spikes,mot_spikes
4326,4326.000000000001,4.446062064086649,0.014427899528240114,0.14700422405127245,0.14924393262446672,3.5666701890187364,2.113187568909241,1.0,0.001,0.001,0.001,0.16862914573753268,7.018052140234001,2.2003233311575365,37,37,494
4327,4327.0,4.4467085406291424,0.014427255252466211,0.14870266123140646,0.14972865186001313,3.414210075760224,2.76220159226049,1.0,0.001,0.001,0.001,0.1525819608347586,6.430891258621782,3.75942263499867,37,37,495
4328,4328.0,4.447354887889256,0.014426610983135045,0.1504006718843326,0.1502134494429449,3.266676520718442,3.3850358043523325,1.0,0.001,0.001,0.001,0.13806186748058685,5.8871208197826554,5.645948894740089,37,37,496
4329,4329.0,4.4480011058928435,0.01442596672024653,0.15209825609573352,0.1506983252901382,3.1240680166121013,3.9655822317797496,0.0,0.001,0.001,0.001,0.12492354370035699,5.38432973481217,7.748619396629107,37,37,496
4330,4330.0,4.448647194665754,0.01442532246380062,0.15379541395127483,0.15118327931850914,2.9863604082913744,4.4941771866499165,0.0,0.001,0.001,0.001,0.11303549673373342,4.920113543932991,9.95200970927829,37,37,496
4331,4331.0,4.449293154233831,0.01442467821379724,0.15549214553660495,0.15166831144501336,2.8535101595126187,4.9657113546045375,0.0,0.001,0.001,0.001,0.1022787470109635,4.492101213639006,12.149918148535633,37,37,496
4332,4332.0,4.4499389846229125,0.01442403397023632,0.15718845093735526,0.15215342158664624,2.725457254627689,5.378264177424246,0.0,0.001,0.001,0.001,0.09254563736535332,4.097976247533995,14.252618837456422,37,37,496
4333,4333.0,4.450584685858832,0.014423389733117806,0.15888433023913995,0.15263860966044285,2.6021277725741974,5.732117160431511,0.0,0.001,0.001,0.001,0.08373875556415852,3.735492963328893,16.189764309683493,37,37,496
4334,4334.000000000001,4.451230257967417,0.01442274550244164,0.1605797835275561,0.15312387558347784,2.483436166866348,6.029041405375826,0.0,0.001,0.001,0.001,0.07576995937421757,3.402488686794542,17.91046833780009,37,37,496
4335,4335.0,4.451875700974491,0.014422101278207741,0.1622748108881837,0.15360921927286564,2.3692872819563835,6.271783879508676,0.0,0.001,0.001,0.001,0.0685594944048566,3.0968925201957607,19.381731745225693,37,37,496
4336,4336.0,4.452521014905872,0.014421457060416051,0.16396941240658566,0.15409464064576012,2.259578133329907,6.463697923598715,0.0,0.001,0.001,0.001,0.06203519589914128,2.8167312579873607,20.586025810529595,37,37,496
4337,4337.0,4.453166199787372,0.014420812849066508,0.16566358816830776,0.15458013961935485,2.154199475983408,6.608478599085878,0.0,0.001,0.001,0.001,0.05613176648473392,2.5601329461854307,21.518568907688486,37,37,496
4338,4338.0,4.453811255644799,0.014420168644159043,0.16735733825887864,0.155065716110883,2.053037183481149,6.7099743424234894,0.0,0.001,0.001,0.001,0.05079012265584404,2.325328513500211,22.184626861007338,37,37,496
4339,4339.0,4.454456182503954,0.014419524445693594,0.1690506627638099,0.1555513700376172,1.9559734575758045,6.77205422625258,0.0,0.001,0.001,0.001,0.045956803445643624,2.1106518415692372,22.59702485870573,37,37,496
4340,4340.0,4.455100980390634,0.014418880253670111,0.170743561768596,0.15603710131686982,1.8628878863799652,6.798515777844625,0.0,0.001,0.001,0.001,0.041583435370942265,1.9145385879272643,22.773963955009823,37,37,496
4341,4341.0,4.455745649330633,0.014418236068088506,0.17243603535871435,0.15652290986599252,1.7736583672730468,6.793022388612973,0.0,0.001,0.001,0.001,0.03762624829410859,1.735524028122216,22.73717483580193,37,37,496
4342,4342.000000000001,4.456390189349737,0.014417591888948719,0.17412808361962523,0.15700879560237663,1.6881619091015447,6.759062304360957,0.0,0.001,0.001,0.001,0.03404563735682116,1.5722401420539678,22.51040500528246,37,37,496
4343,4343.0,4.457034600473726,0.014416947716250706,0.17581970663677182,0.15749475844345298,1.6062753267629923,6.699923329955715,0.0,0.001,0.001,0.001,0.03080576660133466,1.423412133604196,22.118214994701848,37,37,496
4344,4344.0,4.457678882728378,0.01441630354999438,0.17751090449558032,0.15798079830669176,1.5278758399400592,6.618678940873956,0.0,0.001,0.001,0.001,0.027874210312170047,1.28785454139204,21.5850490070194,37,37,496
4345,4345.0,4.458323036139464,0.014415659390179681,0.17920167728145978,0.1584669151096028,1.4528415865571018,6.518182630301834,0.0,0.001,0.001,0.001,0.025221628488655265,1.1644670715136776,20.93454174211096,37,37,496
4346,4346.0,4.45896706073275,0.014415015236806548,0.18089202507980215,0.15895310876973523,1.3810520604546292,6.401068151157948,0.0,0.001,0.001,0.001,0.02282147320033703,1.052230259921807,20.189023406361233,37,37,496
4347,4347.0,4.4596109565339965,0.01441437108987492,0.18258194797598237,0.15943937920467766,1.3123884818062186,6.269753921694742,0.0,0.001,0.001,0.001,0.020649722886369806,0.950201052229067,19.369187393761088,37,37,496
4348,4348.0,4.46025472356896,0.014413726949384737,0.18427144605535828,0.15992572633205815,1.246734107927168,6.126450311819139,0.0,0.001,0.001,0.001,0.01868464193966092,0.8575083717726282,18.493888735386545,37,37,496
4349,4349.0,4.460898361863391,0.014413082815335912,0.18596051940327066,0.16041215006954407,1.1839744913353325,5.973168858655632,0.0,0.001,0.001,0.001,0.016906563169609187,0.7733487323887398,17.58004546139432,37,37,496
4350,4350.000000000001,4.4615418714430355,0.014412438687728402,0.1876491681050432,0.1608986503348423,1.123997691213804,5.81173270571297,0.0,0.001,0.001,0.001,0.01529769096625103,0.6969819401864967,16.642619086526775,37,37,496
4351,4351.0,4.462185252333633,0.014411794566562136,0.18933739224598264,0.16138522704569894,1.0666944437847568,5.643787743143081,0.0,0.001,0.001,0.001,0.013841923195814601,0.6277269183848593,15.6946542759381,37,37,496
4352,4352.0,4.462828504560919,0.014411150451837046,0.1910251919113785,0.1618718801198995,1.0119582965270781,5.4708140635559195,0.0,0.001,0.001,0.001,0.012524690045152949,0.5649576807243814,14.74736124641445,37,37,496
4353,4353.0,4.463471628150624,0.014410506343553071,0.19271256718650343,0.1623586094752688,0.9209966632279754,5.253552542312183,0.0,0.001,0.001,0.001,0.011332808202156881,0.4679579181649679,13.599300476266865,37,37,496
4354,4354.0,4.464114623128473,0.014409862241710151,0.19439951815661285,0.16284541502967106,0.8276926172286186,4.994566269387133,0.0,0.001,0.001,0.001,0.010254348912736378,0.3779452135289618,12.291530667885212,37,37,496
4355,4355.0,4.464757489520185,0.014409218146308215,0.19608604490694526,0.16333229670100965,0.7432716894638267,4.708896954685186,0.0,0.001,0.001,0.001,0.009278518593840232,0.3047795820830354,10.925687714030126,37,37,496
4356,4356.0,4.465400227351475,0.014408574057347195,0.1977721475227221,0.16381925440722733,0.6669319890339384,4.408273881431682,0.0,0.001,0.001,0.001,0.008395550807649038,0.24538826160281008,9.575193237610078,37,37,496
4357,4357.0,4.466042836648053,0.014407929974827038,0.19945782608914775,0.1643062880663061,0.5979398628420424,4.101743998146647,0.0,0.001,0.001,0.001,0.007596608515782869,0.19724486315327508,8.28986602693618,37,37,496
4358,4358.0,4.466685317435623,0.014407285898747676,0.2011430806914096,0.1647933975962671,0.5356246018637464,3.796189124707094,1.0,0.001,0.001,0.001,0.006873695635250957,0.15827478040193482,7.10078054623949,37,37,497
4359,4359.0,4.467327669739884,0.014406641829109038,0.20282791141467796,0.16528058291517086,0.4793734845139211,3.4967501973823674,1.0,0.001,0.001,0.001,0.006219577010965521,0.12677648412511985,6.024758256219752,37,37,498
4360,4360.0,4.46796989358653,0.014405997765911073,0.20451231834410616,0.16576784394111704,0.4286271474693957,3.207174866285415,1.0,0.001,0.001,0.001,0.005627706003877852,0.10135613346362336,5.068222691488614,37,37,499
4361,4361.0,4.468611989001251,0.014405353709153702,0.20619630156483043,0.16625518059224448,0.3828752722732644,2.9301018517965494,1.0,0.001,0.001,0.001,0.005092158970014303,0.08087332967704128,4.230345546212222,37,37,500
4362,4362.0,4.469253956009729,0.014404709658836865,0.20787986116197005,0.16674259278673118,0.3416525745843632,2.6672931101829054,1.0,0.001,0.001,0.001,0.004607575974656394,0.06439617653493183,3.505515531825754,37,37,501
4363,4363.0,4.469895794637645,0.014404065614960502,0.2095629972206273,0.16723008044279436,0.30453508194373263,2.4198229368783117,1.0,0.001,0.001,0.001,0.004169107148312611,0.051164100868303454,2.8852110533701634,37,37,502
4364,4364.0,4.470537504910671,0.014403421577524542,0.21124570982588736,0.1677176434786904,0.27113668532260493,2.188231560442498,1.0,0.001,0.001,0.001,0.0037723641475944456,0.040557133435682347,2.3593749513078257,37,37,503
4365,4365.0,4.471179086854476,0.014402777546528934,0.21292799906281848,0.16820528181271469,0.2411059494207368,1.9726494831767007,1.0,0.001,0.001,0.001,0.0034133762352007817,0.032070559795421574,1.9173891056932946,37,37,504
4366,4366.0,4.471820540494723,0.014402133521973599,0.2146098650164719,0.16869299536320184,0.21412316663811362,1.772897752903537,1.0,0.001,0.001,0.001,0.0030885505394443805,0.025294028390992998,1.5487374084291154,37,37,505
4367,4367.0,4.47246186585707,0.014401489503858469,0.21629130777188177,0.1691807840485255,0.18989763979522956,1.588568462969934,1.0,0.001,0.001,0.001,0.0027946360955844233,0.019894353048238247,1.2434326942404157,37,37,506
4368,4368.0,4.473103062967169,0.01440084549218349,0.21797232741406536,0.16966864778709842,0.16816517898373481,1.4190890410789903,1.0,0.001,0.001,0.001,0.002528691309078704,0.01560137351349868,0.9922696357902926,37,37,507
4369,4369.0,4.473744131850671,0.014400201486948596,0.21965292402802283,0.17015658649737236,0.14868579835384724,1.263773275598921,1.0,0.001,0.001,0.001,0.0022880545151167456,0.01219634399155146,0.7869529069897804,37,37,508
4370,4370.0,4.474385072533216,0.014399557488153723,0.22133309769873744,0.17064460009783822,0.1312415991573068,1.1218615190819883,1.0,0.001,0.001,0.001,0.0020703173397837557,0.0095024088812177,0.6201388113574369,37,37,509
4371,4371.0,4.475025885040442,0.014398913495798811,0.22301284851117542,0.17113268850702582,0.11563482593983175,0.9925520853541805,1.0,0.001,0.001,0.001,0.0018733005962450096,0.007376799655547684,0.48541927991758194,37,37,510
4372,4372.0,4.4756665693979825,0.014398269509883783,0.22469217655028606,0.17162085164350407,0.10168608339447992,0.8750255043391951,1.0,0.001,0.001,0.001,0.0016950324747115589,0.0057044493309877315,0.3772696181670449,37,37,511
4373,4373.0,4.476307125631464,0.014397625530408586,0.2263710819010016,0.17210908942588082,0.08923270203032924,0.7381692392899933,0.0,0.001,0.001,0.001,0.0015337288079051092,0.004392773134147794,0.2684864028666964,37,37,511
4374,4374.0,4.476947553766509,0.01439698155737315,0.2280495646482373,0.1725974017728029,0.0781272414659326,0.5645814102808613,0.0,0.001,0.001,0.001,0.0013877752145122295,0.003367407443574522,0.15705926395002046,37,37,511
4375,4375.0,4.4775878538287355,0.014396337590777417,0.22972762487689155,0.1730857886029561,0.06823612081328799,0.42783683101671593,0.0,0.001,0.001,0.001,0.0012557109419135456,0.0025687352510915637,0.09019173613948542,37,37,511
4376,4376.0,4.478228025843754,0.014395693630621315,0.077,0.1735742498350652,0.0010814610690668455,0.1985547613287904,0.0,0.001,0.0019993547730973006,0.001,10.163978155414968,6.452269026996078e-07,0.019425446998135223,38,37,511
4377,4377.0,4.478868069837173,0.014395049676904784,0.07869809344408654,0.17406278538789385,0.5407035301661065,1.14986703678609,1.0,0.001,0.001,0.001,9.196747751119572,0.16129061459175642,0.6514868556639979,38,37,512
4378,4378.0,4.4795079858345925,0.014394405729627763,0.08039576048233582,0.17455139518024465,1.808694701357544,2.7560286342672438,1.0,0.001,0.001,0.001,8.321561489451051,1.804767324130836,3.7426383228899547,38,37,513
4379,4379.0,4.48014777386161,0.014393761788790175,0.08209300120040645,0.17504007913095904,2.8975720604714206,3.6912283835177067,1.0,0.001,0.001,0.001,7.529660212142365,4.631900029618331,6.713550231786726,38,37,514
4380,4380.0,4.480787433943817,0.014393117854391967,0.08378981568393994,0.17552883715891737,3.8848316434037824,3.2611657512207084,1.0,0.001,0.001,0.001,6.81311830504299,8.325974795659944,5.240300052320668,38,37,515
4381,4381.0,4.4814269661068,0.014392473926433062,0.08548620401856066,0.1760176691830388,4.739611586290402,2.314049874566433,1.0,0.001,0.001,0.001,6.164764375908636,12.392992636819326,2.6384923507021667,38,37,516
4382,4382.0,4.48206637037614,0.014391830004913406,0.08718216628987588,0.17650657512228138,5.4615231115674145,1.635411694202102,1.0,0.001,0.001,0.001,5.578109480697233,16.455771124458966,1.3178458314453865,38,37,517
4383,4383.0,4.482705646777414,0.01439118608983294,0.08887770258347574,0.17699555489564206,6.060251040209671,1.1491461894202364,1.0,0.001,0.001,0.001,5.0472821800359915,20.2615150399781,0.6506702823273439,38,37,518
4384,4384.0,4.483344795336192,0.014390542181191594,0.09057281298493328,0.1774846084221564,6.548161977666467,0.800721729992061,0.0,0.001,0.001,0.001,4.566969775882678,23.65535740948701,0.3159174669070273,38,37,518
4385,4385.0,4.483983816078041,0.014389898278989299,0.09226749757980442,0.17797373562089897,6.9376868049279246,0.3795903732032668,0.0,0.001,0.001,0.001,4.132365140257946,26.55339567777138,0.07099712931055535,38,37,518
4386,4386.0,4.48462270902852,0.014389254383225993,0.09396175645362799,0.17846293641098296,7.24044964061655,0.17314521978528716,0.0,0.001,0.001,0.001,3.7391186038928055,28.921563100206544,0.014771732054774703,38,37,518
4387,4387.0,4.485261474213186,0.014388610493901617,0.09565558969192572,0.17895221071156034,7.467030348380086,0.07441964489320911,0.0,0.001,0.001,0.001,3.38329442327659,30.76001335000572,0.002728887274606139,38,37,518
4388,4388.0,4.485900111657591,0.0143879666110161,0.09734899738020225,0.1794415584418219,7.626952028170923,0.02893920676466958,0.0,0.001,0.001,0.0015873482845336247,3.0613313904130504,32.091699454774776,0.00041265171546637537,38,37,518
4389,4389.0,4.486538621387278,0.014387322734569375,0.0990419796039451,0.17993097952099713,7.7287439687253805,0.009319722631289261,0.0,0.001,0.001,0.0025445509832619263,2.7700071910537787,32.95402963530363,4.279730127169848e-05,38,37,518
4390,4390.0,4.487177003427789,0.014386678864561379,0.10073453644862472,0.18042047386835408,7.780025759024628,0.001920087094710295,0.0,0.001,0.001,0.00354273441272246,2.506406154694141,33.39279386338667,1.81657053946621e-06,38,37,518
4391,4391.0,4.487815257804658,0.01438603500099206,0.10242666799969449,0.18091004140319975,7.7875932187347985,3.652184589535845e-05,0.0,0.001,0.001,0.004542733755494776,2.267890073562885,33.45778632670085,6.572276839295891e-10,38,37,518
4392,4392.0,4.488453384543416,0.014385391143861342,0.10411837434259066,0.1813996820448796,7.757499608505816,-0.0,0.0,0.001,0.001,0.005542733755494776,2.052071798552024,33.199703980488515,0.0,38,37,518
4393,4393.0,4.489091383669588,0.014384747293169162,0.10580965556273242,0.18188939571277787,7.695130235016181,-0.0,0.0,0.001,0.001,0.006542733755494776,1.856791347826221,32.66800666233927,0.0,38,37,518
4394,4394.0,4.489729255208694,0.014384103448915461,0.1075005117455219,0.18237918232631736,7.605270227860723,-0.0,0.0,0.001,0.001,0.007542733755494776,1.6800942889985873,31.909499067844948,0.0,38,37,518
4395,4395.000000000001,4.490366999186248,0.01438345961110016,0.10919094297634417,0.18286904180495955,7.4921658317341615,-0.0,0.0,0.001,0.001,0.008542733755494776,1.5202121785144427,30.967450332140807,0.0,38,37,518
4396,4396.0,4.491004615627761,0.014382815779723206,0.11088094934056719,0.18335897406820453,7.359579724889853,-0.0,0.0,0.001,0.001,0.009542733755494776,1.3755448624738298,29.881109245304625,0.0,38,37,518
4397,4397.0,4.491642104558737,0.01438217195478455,0.11257053092354187,0.18384897903559097,7.210840899559686,-0.0,0.0,0.001,0.001,0.010542733755494776,1.2446444617534491,28.685505894927015,0.0,38,37,518
4398,4398.0,4.4922794660046765,0.014381528136284093,0.11425968781060207,0.1843390566266961,7.048889615716592,-0.0,0.0,0.001,0.001,0.011542733755494777,1.1262008811457471,27.411456106539745,0.0,38,37,518
4399,4399.0,4.492916699991072,0.014380884324221794,0.11594842008706456,0.1848292067611357,6.876317900419132,-0.0,0.0,0.001,0.001,0.012542733755494778,1.0190286974857405,26.085705060635053,0.0,38,37,518
4400,4400.0,4.493553806543415,0.014380240518597582,0.1176367278382291,0.18531942935856413,6.695406023265322,-0.0,0.0,0.001,0.001,0.013542733755494779,0.9220552955375448,24.73116210114653,0.0,38,37,518
4401,4401.0,4.494190785687188,0.014379596719411398,0.11932461114937835,0.18580972433867424,6.508155338437602,-0.0,0.0,0.001,0.001,0.01454273375549478,0.8343101329005758,23.367190935127145,0.0,38,37,518
4402,4402.0,4.494827637447871,0.014378952926663172,0.12101207010577797,0.18630009162119743,6.316317846752243,-0.0,0.0,0.001,0.001,0.01554273375549478,0.7549150264949954,22.009928879581242,0.0,38,37,518
4403,4403.000000000001,4.495464361850939,0.014378309140352843,0.12269910479267652,0.18679053112590352,6.121422797290636,-0.0,0.0,0.001,0.001,0.016542733755494782,0.6830753634102794,20.672616111839947,0.0,38,37,518
4404,4404.0,4.4961009589218595,0.01437766536048035,0.12438571529530558,0.18728104277260094,5.924800617477218,-0.0,0.0,0.001,0.001,0.017542733755494783,0.618072148152132,19.36592148047727,0.0,38,37,518
4405,4405.0,4.496737428686097,0.014377021587045615,0.12607190169887963,0.18777162648113643,5.7276044326540845,-0.0,0.0,0.001,0.001,0.018542733755494784,0.5592548066939144,18.098255697825206,0.0,38,37,518
4406,4406.0,4.49737377116911,0.014376377820048579,0.12775766408859615,0.18826228217139526,5.530829411036061,-0.0,0.0,0.001,0.001,0.019542733755494784,0.5060346753131211,16.87606595192636,0.0,38,37,518
4407,4407.0,4.498009986396353,0.014375734059489187,0.1294430025496356,0.1887530097633011,5.335330147169065,-0.0,0.0,0.001,0.001,0.020542733755494785,0.4578791090469896,15.704108375246655,0.0,38,37,518
